ProductID,ProductName,ProductBrand,BrandID,Price (USD),Description
10208573,Jompers Men Pink & Yellow Woven Design Straight Kurta,Jompers,491,98.9,"Pink and Yellow woven design straight kurta, has a mandarin collar, long sleeves, straight hem, and side slits"
10191057,Fastrack Men Black & Beige Striped Belt,Fastrack,178,69.5,"Black, beige and brown striped beltReversible: NoStretchable: NoSecured with a tang closureWarranty: 6 monthsWarranty provided by brand/manufacturer"
10207567,U.S. Polo Assn. Men Grey Melange Solid Slim Fit Polo Collar T-shirt,U.S. Polo Assn.,414,94.9,"Grey melange solid t-shirt, polo collar, short sleeves"
10189561,AHIKA Women Off-White & Orange Printed Straight Kurta,AHIKA,490,59.9,"Off-White, orange and charcoal grey printed straight kurta, has a keyhole neck with button closure, three-quarter sleeves, straight hem, and side slits"
10208777,Van Heusen Woman Black Solid Block Heels,Van Heusen Woman,494,97.9,"A pair of black open toe block heels, has regular styling, backstrap detailSynthetic upperCushioned footbedTextured and patterned outsole, has a block heel"
10207397,W Women Navy Blue Solid A-Line Layered Dress,W,133,11.24,"Navy Blue solid woven A-line layered dress with printed detail, has a mandarin collar, three-quarter sleeves, and asymmetric hem"
10206143,Van Heusen Woman Cream-Coloured Self Design Top,Van Heusen Woman,494,99.9,"Cream-Coloured self-design knitted regular  top, has a boat neck, and long sleeves"
10194611,Madame Women Black Printed Top,Madame,486,47.9,"Black printed knitted regular top with cut-out and applique detail, has a round neck, and long sleeves"
10198067,AccessHer Women 22K Gold-Plated Set of 2 Bangles,AccessHer,20,11.2,"Set of two gold-plated bangles, each has a textured detailing"
10189569,AHIKA Women Multicoloured Striped Straight Kurta,AHIKA,490,59.9,"Multicoloured striped straight kurta, has a notched round neck, three-quarter sleeves, straight hem, and side slits"
10205831,Louis Philippe Sport Men Pink Slim Fit Solid Casual Shirt,Louis Philippe Sport,370,10.77,"Pink solid casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket"
10207475,W Women Navy Blue and Sea Green Printed Layered Maxi Dress,W,133,18.39,"Navy blue, sea green and pink printed layered maxi dress, has a mandarin collar, three-quarter sleeves, flared hemline"
10193951,Global Desi Women Blue Floral Print Straight Kurta,Global Desi,457,69.9,"Blue printed straight kurta, has a keyhole neck, three-quarter sleeves, straight hem, and side slits"
10202069,Louis Philippe Men Purple Tight Slim Fit Self Design Formal Shirt,Louis Philippe,258,12.29,"Purple self-design formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket"
10194007,Madame Women Peach-Coloured Solid Ruffle Detail Sweater,Madame,486,94.4,"Peach-Coloured solid sweater with ruffles, has a round neck, long sleeves, ribbed hem"
10193715,Lady Love Peach-Coloured Solid Non-Wired Non Padded Minimizer Bra LLBR2014,Lady Love,500,36.2,Peach-Coloured solid full-coverage Minimizer bra Non Padded and Non-Wired seamless cups Regular straps and back closure Back style: Regular Feature: All Day Comfort
10203309,Cortina Grey Single Window Curtains,Cortina,299,90.2,Set content: Single Window curtainsColour: GreyPattern: Ethnic Motifs WindowLight blocking: Room DarkeningFitting: EyeletLining: No
10208745,Van Heusen Woman Black Solid Block Heels,Van Heusen Woman,494,16.24,"A pair of black open toe solid block heels, has regular styling, backstrap with buckle detailSynthetic upperCushioned footbedTextured and patterned outsole, has a block heelWarranty: 6 monthsWarranty provided by brand/manufacturer"
10191015,Fastrack Men Olive Green Solid Leather Card Holder,Fastrack,178,47.7,"Olive Green leather solid wallet1 main compartment3 card holders, 1 flap coin pocketComes with a box Warranty: 6 monthsWarranty provided by brand/manufacturer"
10206789,W Women Red & Golden Printed A-Line Sustainable Kurta,W,133,87.4,"Red and golden printed A-line kurta with sequinned detail, has a mandarin collar, three-quarter sleeves, straight hem, button closure"
10201243,Franco Leone Men Multicoloured Printed Sneakers,Franco Leone,396,95.9,"A pair of round-toe multicoloured sneakers, has regular styling, lace-up detailCanvas upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer"
10190657,AURELIA Women Peach-Coloured & Silver Printed Crop Top with Skirt & Shrug,AURELIA,221,17.99,"This clothing set consists of crop top, skirt, and shrug Peach-coloured and silver printed crop top, has a round neck,Peach-coloured and silver printed skirt, has an elasticated waistband with slip-on closureComes with a Peach-coloured and silver printed semi-sheer shrug with sequins, three-quarter sleeves"
10202499,Cortina White & Green Set of 2 Window Curtains,Cortina,299,44.3,Set content: 2 Window curtainsColour: White and GreenPattern: Floral WindowLight blocking: RegularFitting: EyeletLining: No
10206825,W Women Off-White & Charcoal Grey Printed A-Line Kurta,W,133,91.9,"Off-White and Charcoal grey printed A-line kurta, has a notched round neck, three-quarter sleeves, and flared hem"
10205691,Oxolloxo Women White Checked Top,Oxolloxo,104,55.0,"White checked woven regular  top, has a tie-up neck, and three-quarter sleeves"
10197533,The Pink Moon Plus Size Women White  Blue Regular Fit Striped Casual Shirt,The Pink Moon,504,19.99,"White and blue striped casual shirt, has a spread collar, long sleeves, button placket, and curved hem, 2 insert pockets"
10208547,Jompers Men Green & Gold-Toned Woven Design Straight Kurta,Jompers,491,98.9,"Green and Gold-toned woven design straight kurta, has a mandarin collar, long sleeves, straight hem, and side slits"
10206083,Van Heusen Woman Navy Blue Self Design Top,Van Heusen Woman,494,73.4,"Navy Blue self-design woven regular top, has a round neck, three-quarter cuffed sleeves, and button closure"
10191591,Superdry Women Blue Cassie Skinny Fit Mid-Rise Clean Look Stretchable Jeans,Superdry,513,38.99,"Blue medium wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops"
10206731,W Women Navy Blue & White Striped Straight Kurta,W,133,55.9,"Navy Blue and White striped straight kurta, has a round neck, three-quarter sleeves, straight hem, and side slits"
10196235,Miss Chase Women Navy Blue Skinny Fit High-Rise Clean Look Stretchable Jeans,Miss Chase,222,11.49,"Navy Blue dark wash 5-pocket high-rise jeans, clean look, no fade, has a button fly closure, and waistband with belt loops"
10188711,W Women Coral Pink Yoke Design A-Line Kurta,W,133,19.99,"Coral pink yoke design A-line kurta with gathered detail, has a round neck, long sleeves, flared hem, attached lining, button closure at the back"
10202483,Cortina Pink Set of 2 Door Curtains,Cortina,299,38.9,Set content: 2 Door curtainsColour: PinkPattern: Floral DoorLight blocking: RegularFitting: EyeletLining: No
10208559,Jompers Men Purple Woven Design Straight Kurta,Jompers,491,89.9,"Purple woven design straight kurta, has a mandarin collar, long sleeves, straight hem, and side slits"
10203267,Saint G Women Black Solid Leather Open Toe Flats,Saint G,502,42.0,"A pair of black open-toed flats, has regular styling, ankle loop detailLeather upperLeather footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturer"
10207087,W Women Off-White & Maroon Striped Straight Kurta,W,133,67.9,"Off-white, maroon and black striped straight kurta with embroidered detail, has a mandarin collar, three-quarter sleeves, straight hem, multiple slits, mock button placket"
10205689,Oxolloxo Women Multicoloured Printed Playsuit,Oxolloxo,104,53.1,"Multicoloured printed playsuit, has a round neck, short sleeves"
10207337,W Women Pink & Navy Blue Printed Maxi Flared Skirt,W,133,13.99,"Pink and navy blue printed maxi flared skirt, has an elasticated waistband with hook and bar and zip closure, flared hem"
10202795,Parx Men Blue Slim Tapered Fit Low-Rise Mildly Distressed Stretchable Jeans,Parx,5,87.4,"Blue dark wash 5-pocket low-rise jeans, mildly distressed, light fade, has a button and zip closure, and waistband with belt loops"
10201151,Mufti Men Black Regular Fit Printed Casual Shirt,Mufti,397,99.9,"Black printed casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket"
10202723,Van Heusen Woman Black Regular Fit Printed Casual Shirt,Van Heusen Woman,494,93.0,"Black printed casual shirt, has a mandarin collar, long sleeves, button placket, and curved hem"
10207135,W Women Blue & Green Printed Straight Sustainable Kurta,W,133,71.9,"Blue and green printed straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, and multiple slits"
10190889,AURELIA Women Mustard Yellow & Pink Printed Layered A-Line Kurta,AURELIA,221,79.9,"Pink solid straight kurta, has a round neck, sleeveless, straight hem, and side slitsMustard yellow printed layer, has a round neck, three-quarter sleeves, button closure, flared hem, and multiple slits"
10206843,W Women Aubergine & Beige Printed Straight Kurta,W,133,67.9,"Aubergine and Beige printed straight kurta, has a mandarin collar, three-quarter sleeves, button closure, curved hem, and side slits"
10190753,Aujjessa Women Red & Black Yoke Design Straight Kurta,Aujjessa,463,12.99,"Red and Black yoke design straight kurta, has a round neck, three-quarter sleeves, straight hem, and side slits"
10206747,W Women Green & Off-White Floral Printed Anarkali Kurta,W,133,35.99,"Green printed anarkali kurta with sequinned detail, has a mandarin collar, three-quarter sleeves, flared hem and front slit"
10193611,OFF LIMITS Men Navy Blue Mesh Mid-Top Training Shoes,OFF LIMITS,516,95.1,"A pair of navy blue training sports shoes, has mid-top styling, slip-on detailMesh upperCushioned footbedTextured and patterned outsoleWarranty: 30 daysWarranty provided by brand/manufacturer"
10203329,Cortina Orange Set of 2 Long Door Curtains,Cortina,299,22.94,Set content: 2 Long Door curtainsColour: OrangePattern: Ethnic Motifs Long DoorLight blocking: Room DarkeningFitting: EyeletLining: No
10206745,W Women Burgundy & Black Printed Straight Kurta,W,133,71.9,"Burgundy, black and off-white printed straight kurta with threadwork and panelled detail, has a round neck, three-quarter sleeves, straight hem, and side slits"
10207603,W Women Black Solid Sharara,W,133,12.59,"A pair of Black solid woven sharara with printed detail, sheer with full lining, and slip-on closure"
10193739,Monrow Women Beige Printed Heels,Monrow,371,99.8,"Beige Printed HeelsSynthetic upper, has mid-top stylingCushioned footbedTextured and patterned outsoleWarranty: 6 monthsWarranty provided by brand/manufacturer"
10189673,Avira Home Grey & White Geometric Woven Shaggy Carpet,Avira Home,125,44.39,Content: One Woven ShaggycarpetColour: Grey and whiteFabric: PolyesterShape: RectangularPattern: Geometric
10201277,Franco Leone Men Black Leather Formal Slip-Ons,Franco Leone,396,11.54,A pair of pointed-toe black formal slip-onsLeather upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer
10198011,NIZA Women Coral Pink & Yellow Printed A-Line Dress,NIZA,501,39.9,"Coral pink, yellow and White printed woven A-line dress, has a scoop neck, three-quarter bell sleeves with ruffle detailing, an attached lining, and straight hem"
10194669,Madame Women Brown & Off-White Self-Design Sweater,Madame,486,12.99,"Brown and off-white self-design sweater, has a round neck, long sleeves, and ribbed hem"
10194221,Madame Women Pink Embellished Top,Madame,486,87.9,"Pink embellished knitted regular  top, has a round neck, and long sleeves"
10206743,W Women Black & Off-White Solid Kurta with Attached Pallu,W,133,27.99,"Black and off-white solid straight kurta with printed attached pallu, has a round neck, long sleeves, straight hem, mock button closures"
10206241,Lady Stark Women Navy Blue Solid Top,Lady Stark,239,87.2,"Navy Blue solid knitted regular  top, has a round neck, short sleeves, and zip closure"
10197457,CALFNERO Men Black Solid Two Fold Wallet,CALFNERO,509,53.9,"Black solid two fold wallet2 main compartments 5 card holders, 1 slip pocket, has a"
10196043,Louis Philippe Sport Men Blue & Green Slim Fit Checked Casual Shirt,Louis Philippe Sport,370,12.99,"Blue and Green checked casual shirt, has a spread collar, short sleeves, button placket, curved hem, and 1 patch pocket"
10190817,Bhama Couture Women Black & Pink Solid Kurti with Sharara & Dupatta,Bhama Couture,100,13.59,"Black and pink solid kurta with sharara and dupattaBlack straight above knee solid kurta, has a mandarin collar, three-quarter sleeves, side slitsBlack striped sharara, has elasticated waistband, slip-on closurePink woven designed dupatta, has taping border"
10207305,W Women Off-White & Pink Printed Maxi Dress,W,133,19.99,"Off-White and Pink printed woven maxi dress, has a round neck, long sleeves, flared hem, concealed zip closure"
10202457,Cortina Green & Black Set of 2 Printed Door Curtains,Cortina,299,54.5,Set content: 2 door curtainsColour: Green and blackPattern: Floral doorLight blocking: RegularFitting: EyeletLining: No
10206783,W Women Maroon Yoke Design Straight Kurta,W,133,11.39,"Maroon yoke design straight kurta with tie-ups, has a round neck, short sleeves, straight hem, and side slits"
10207615,W Women Lavender Solid Churidar Leggings,W,133,35.9,"A pair of lavender solid churidar leggings, has an elasticated waistband with slip-on closure"
10203353,Z-ZOOM Women Brown Oval Sunglasses 55123,Z-ZOOM,498,99.7,Lens colour: BrownLens feature: Regular LensFrame material: MetalFrame style: Full RimBest suited for: Oval face shapeComes in a Z-ZOOM coverWarranty: 2 yearsWarranty provided by brand/manufacturer
10199885,MISH Women Brown Solid Top,MISH,505,89.9,"Brown solid woven regular top with gathered detail, has a shoulder straps"
10196749,Lady Stark Women Peach-Coloured & Brown Floral Printed Top,Lady Stark,239,11.55,"Peach-Coloured and Brown printed woven regular  top, has a round neck, and three-quarter sleeves"
10208667,Van Heusen Woman Grey Melange Woven Design Pumps with Bow Detail,Van Heusen Woman,494,16.24,"A pair of grey melange woven design pointed toe pumps with Bow detail, has regular styling, closed back detailSynthetic upperCushioned footbedTextured and patterned outsole, has a kitten heelWarranty: 6 monthsWarranty provided by brand/manufacturer"
10206899,W Women Green Yoke Design Straight Sustainable Kurta,W,133,67.9,"Green yoke design straight kurta, has a round neck, three-quarter sleeves, curved hem, and side slits"
10202445,Cortina Blue Set of 2 Long Door Curtains,Cortina,299,62.9,Set content: 2 Long Door curtainsColour: BluePattern: Geometric Long DoorLight blocking: RegularFitting: EyeletLining: No
10198177,AccessHer Gold toned & White Kundan Maang Tika,AccessHer,20,16.18,"Gold-plated and white maang tikka, has kundan embellishment detailSecured with S-hook closure"
10206813,W Women Navy Blue & White Striped Straight Kurta,W,133,84.9,"Navy Blue and white striped straight kurta with printed detail all over, has a mandarin collar, three-quarter sleeves, straight hem, button closure and multiple slits"
10201205,Franco Leone Men Beige Driving Shoes,Franco Leone,396,12.24,Beige Driving Shoes
10207133,W Women Red Solid Regular Cropped Trousers,W,133,99.9,"Red solid mid-rise regular cropped trousers, has semi-elasticated waistband and zip closure"
10191267,Superdry Women Black Sophia Skinny Fit Mid-Rise Clean Look Stretchable Jeans,Superdry,513,38.99,"Black dark wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops"
10202585,People Men Grey Regular Fit Printed Casual Shirt,People,317,51.9,"Grey printed casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket"
10207029,W Women Navy Blue & Peach-Coloured Yoke Design Straight Sustainable Kurta,W,133,79.9,"Navy blue and peach-coloured yoke design straight kurta with sequinned detail, has a round neck, three-quarter sleeves, straight hem, and side slits"
10206785,W Women Navy Blue & Golden Layered Printed A-Line Kurta,W,133,24.99,"Navy Blue and Golden printed layered A-line kurta, has a round neck, three-quarter sleeves, and flared hem"
10197943,Mufti Men Khaki & Navy Blue Regular Fit Checked Casual Shirt,Mufti,397,10.49,"Khaki and Navy Blue checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket"
10206943,W Women Pink Solid Regular Cropped Trousers,W,133,77.9,"Pink solid mid-rise regular cropped trousers, has semi-elasticated waistband and zip closure"
10201685,Van Heusen Men Blue Tight Slim Fit Self Design Formal Shirt,Van Heusen,289,13.71,"Blue self-design formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket"
10203357,Z-ZOOM Women Purple Oversized Sunglasses 55141,Z-ZOOM,498,12.47,Lens colour: PurpleLens feature: Regular LensFrame material: MetalFrame style: Full RimBest suited for: Oval face shapeComes in a Z-ZOOM coverWarranty: 2 yearsWarranty provided by brand/manufacturer
10207309,W Navy Navy Blue Mukaish Work Dupatta,W,133,12.99,"Navy Blue mukaish work dupatta, has sequinned and printed taping border"
10205399,GAP Men's Modern Khakis in Slim Fit with GapFlex,GAP,342,14.99,"Everyday performance meets all day comfort. Win winSmooth stain-resistant weave with GapFlex stretch technologySpecial stretch waistband for added comfortButton closure, zip flyFront slant and coin pockets, back welt pockets"
10208553,Jompers Men Sea Green Printed Straight Kurta,Jompers,491,55.9,"Sea Green printed straight kurta, has a mandarin collar, long sleeves, straight hem, and side slits"
10202495,Cortina Green Set of 2 Long Door Curtains,Cortina,299,62.9,Printed Polyester Pack of 2 Long Door Curtain
10206919,W Women Pink & Golden Printed Layered A-Line Kurta,W,133,35.99,"Pink and Golden printed A-line kurta, has a round neck, sleeveless, and flared hemComes with a pink, golden and white solid net layer with printed detail, has a keyhole neck, three-quarter sleeves"
10189671,Yaadleen Women Lime Green Solid Top,Yaadleen,525,45.9,"Lime Green solid knitted regular  top, has a round neck, long sleeves, and button closure"
10206879,W Women White & Green Floral Print High-Slit Sheer Tiered A-Line Kurta,W,133,49.99,"White, green and yellow floral print tiered sheer high-slit A-line kurta with lace inserts, has a mandarin collar, three-quarter sleeves, button closure, flounce hem"
10202469,Cortina Beige & Black Set of 2 Door Curtains,Cortina,299,54.5,Set content: 2 Door curtainsColour: Beige and BlackPattern: Geometric DoorLight blocking: RegularFitting: EyeletLining: No
10189691,Bohemia Crystal Set Of 6 Transparent & Orange Whiskey Glasses,Bohemia Crystal,305,19.49,Set content: 6 Whisky GlassesColour: Transparent & OrangePattern: SolidCapacity: 310 ML
10207101,W Women Navy Blue Solid Straight Kurta,W,133,11.39,"Navy Blue solid straight kurta with embroidered panelling, has a keyhole neck with button closure, three-quarter sleeves, straight hem, and side slits"
10197173,Indo Era Women Off-White & Maroon Striped Straight Kurta,Indo Era,508,73.5,"Off-White and maroon striped straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, side slits, button closures"
10189753,C9 AIRWEAR Women Teal Blue Solid Top,C9 AIRWEAR,103,51.9,"Teal blue solid knitted regular top, has a round neck, and sleeveless"
10188827,Naari Women Off-White & Pink Embroidered Straight Kurta with Floral Printed Detail,Naari,497,85.9,"Off-white and pink embroidered straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, and multiple slits"
10196835,Homesake Black Solid 3 Arms Handcrafted Ceiling Lamp,Homesake,10,16.2,"Type: Handcrafted Ceiling LampColour: BlackPattern: SolidShape: TriangularBase material: MetalLong cable, let you DIY you own ceiling light height with 3 heads fit for E27 bulb (BULBS NOT INCLUDED). This Diamond shaped Spider Pendant Light comes as a kit with 1.25m of twisted wire cable on each lamp holder to allow you to choose how far to have the drop from each hook."
10193921,Global Desi Women Blue Printed Straight Kurta,Global Desi,457,59.9,"Blue printed straight kurta, has a mandarin collar, three-quarter sleeves, high-low hem, and multiple slits, concealed button placket"
10206171,Van Heusen Woman Red Self Design Top,Van Heusen Woman,494,99.9,"Red self-design knitted regular  top, has a round neck, and long sleeves"
1019940,Arrow Sport Grey Printed Blazer,Arrow Sport,162,34.99,"Grey printed blazer, has a notched lapel, lightly padded shoulders, single-breasted with double button closures, long sleeves, a chest pocket, two welt pockets with flaps, a vented back hem, has an attached inner lining with three pockets"
10206021,People Women Pink Solid Top,People,317,47.9,"Pink solid woven regular top, has shoulder straps, and three-quarter sleeves, has embroidered detail"
10202953,Parx Men Red & Navy Blue Slim Fit Checked Casual Shirt,Parx,5,94.9,"Red and Navy Blue checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket"
10207031,W Women Peach-Coloured & White Striped with Floral Embroidered Detail Straight Kurta,W,133,67.9,"Peach-Coloured and White striped straight kurta, has a round neck, three-quarter sleeves, straight hem, and side slits, button closures"
10207431,W Sea Green Solid Dupatta,W,133,99.9,"Sea Green solid dupatta, has a printed taping border along with tassels"
10208607,Jompers Men Silver-Coloured & Black Woven Design Straight Kurta,Jompers,491,89.9,"Silver-coloured and black woven design straight kurta, has a mandarin collar, long sleeves, straight hem, and side slits"
10201319,Franco Leone Men Brown Leather Sandals,Franco Leone,396,13.29,A pair of brown comfort sandalsLeather upper with slip-on closureCushioned footbedPatterned rubber outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer
10197849,Mufti Men Navy Blue & Red Regular Fit Checked Casual Shirt,Mufti,397,10.49,"Navy Blue and Red checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 2 flap pockets"
10205533,SOJANYA Men Maroon Woven Design Straight Kurta,SOJANYA,262,97.4,"Maroon woven design straight kurta, has a mandarin collar, long sleeves, straight hem, and side slits"
10194901,Blacksmith Men Multicoloured Printed Woven Pocket Square,Blacksmith,495,34.7,"Multicoloured printed woven pocket square, has a stitched border."
10205681,Oxolloxo Women Blue & Green Sheath Dress,Oxolloxo,104,45.9,"Blue and Green printed woven sheath %S, has a round neck, three-quarter sleeves, button closure, and curved hem"
10189453,AHIKA Women Brown & Mustard Yellow Printed Straight Kurta,AHIKA,490,59.9,"Brown, mustard yellow and off-white printed straight kurta, has a shirt collar, three-quarter sleeves, straight hem, and side slits"
10203277,Cortina Green Set of 2 Window Curtains,Cortina,299,18.03,Set content: 2 Window curtainsColour: GreenPattern: Floral WindowLight blocking: Room DarkeningFitting: EyeletLining: No
10196003,Mufti Men White & Red Regular Fit Checked Casual Shirt,Mufti,397,12.24,"White and Red checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket"
10202531,Cortina White & Maroon Set of 2 Door Curtains,Cortina,299,54.5,Set content: 2 Door curtainsColour: White and MaroonPattern: Floral DoorLight blocking: RegularFitting: Eyelet
10208597,Jompers Men Gold-Toned Woven Design Dupion Silk Straight Kurta,Jompers,491,89.9,"Gold-Toned woven design straight kurta, has a mandarin collar, long sleeves, straight hem, and side slits"
10193707,Lady Love White Solid Non-Wired Non Padded Minimizer Bra LLBR2015,Lady Love,500,32.4,White solid full-coverage Minimizer bra Non Padded and Non-Wired seamless cups Regular straps and back closure Back style: Regular Feature: All Day Comfort
10189619,Ferraiolo Men Tan Brown Driving Shoes,Ferraiolo,524,94.9,"A pair of square toe tan brown driving shoes, has regular styling, slip-on detailSynthetic Leather upperCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturer"
10202473,Cortina Blue & White Set of 2 Door Curtains,Cortina,299,54.5,Set content: 2 Door curtainsColour: Blue and WhitePattern: Floral DoorLight blocking: RegularFitting: EyeletLining: No
10194845,SOLES Women Grey Textured Embellished Heels,SOLES,330,96.7,"A pair of grey open toe heels, has regular styling, open back detailSynthetic upperCushioned footbedTextured and patterned outsole, has a block heel"
10189749,C9 AIRWEAR Women Pink Solid Round Neck T-shirt,C9 AIRWEAR,103,59.9,"Pink solid T-shirt, has a round neck, and short sleeves"
10207281,W Women Navy Blue & Peach-Coloured Printed Empire Dress,W,133,16.19,"Navy Blue, peach-coloured and golden printed woven empire dress with tie-up and sequinned detail, has a mandarin collar, three-quarter sleeves, and flared hem"
10193605,OFF LIMITS Men Navy Blue Mesh Mid-Top Training or Gym Shoes,OFF LIMITS,516,18.59,"A pair of navy blue training or gym sports shoes, has mid-top styling, lace-up detailMesh upperCushioned footbedTextured and patterned outsoleWarranty: 30 daysWarranty provided by brand/manufacturer"
10207149,W Women Aubergine & Blue Printed Straight Kurta,W,133,18.99,"Aubergine and Blue printed straight kurta, has a keyhole neck, three-quarter sleeves, straight hem, side slits and button closure"
10203265,Saint G Women Black Solid Leather T-Strap Flats,Saint G,502,22.04,"A pair of black open-toed flats, has regular styling, buckle detailLeather upperLeather footbedTextured and patterned outsole"
10197671,EthnoVogue Women Green & Pink Printed Kurta with Palazzos & Dupatta,EthnoVogue,2,45.81,"Green and pink printed kurta with palazzosGreen and pink straight above knee art silk kurta, has a mandarin collar, three-quarter sleeves, straight hemGreen and pink printed art silk palazzos, zip closure\Green net Dupatta What is Made to Measure?Customised Kurta Set according to your Bust and Length. So please refer to the Size Chart to pick your perfect size.How to measure bust?Measure under your arms and around your chest to find your bust size in inchesHow to measure Kurta length?Measure from shoulder till barefoot to find kurta length in inchesSize & FitThis Product is Made to Measure. Please refer to the Size Chart."
10203187,Shoetopia Women Pink Solid Open Toe Flats,Shoetopia,302,49.9,"A pair of pink open-toed flats, has regular styling, no back strap detailSynthetic upperCushioned footbedTextured and patterned outsole"
10202165,HERE&NOW Men Maroon & Black Printed Joggers,HERE&NOW,108,12.99,"Maroon and black printed mid-rise joggers,an elasticated waistband with a drawstring fastening, has two pockets, cuffed hems"
10201213,Franco Leone Men Brown Slip-On Sneakers,Franco Leone,396,11.09,"A pair of square toe brown slip-on sneakers, has regular styling, slip-on detailSynthetic Leather upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer"
10206735,W Women Navy Blue Yoke Design Straight Kurta,W,133,59.4,"Navy Blue yoke design straight kurta, has a keyhole neck, three-quarter sleeves, curved hem, and side slits"
10188725,Naari Women Cream-Coloured Floral Embroidered Straight Kurta,Naari,497,76.7,"Cream-Coloured embroidered straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, and side slits"
10206805,W Women Beige & Black Printed Straight Kurta,W,133,63.9,"Beige and black printed straight kurta with tasseled detail, has a notched round neck, three-quarter sleeves, straight hem, and side slits"
10202527,Cortina Green Set of 2 Window Curtains,Cortina,299,45.0,Set content: 2 Window curtainsColour: GreenPattern: Floral WindowLight blocking: RegularFitting: EyeletLining: No
10202047,Louis Philippe Men White Slim Fit Solid Formal Shirt,Louis Philippe,258,15.91,"White solid formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket"
10208675,Van Heusen Woman Women Navy Blue Solid Ballerinas,Van Heusen Woman,494,12.99,"A pair of navy blue round-toe ballerinas, has regular styling, slip-on detailSynthetic upper with striped and shimmer detailCushioned footbedTextured and patterned outsole"
10202481,Cortina Purple & White Set of 2 Door Curtains,Cortina,299,54.5,Set content: 2 Door curtainsColour: Purple and WhitePattern: Floral DoorLight blocking: RegularFitting: EyeletLining: No
10201283,Franco Leone Men Red Loafers,Franco Leone,396,79.9,"A pair of round-toe red loafers, has regular styling, slip-on detailSynthetic Leather upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer"
10207013,W Women Mustard Yellow & Silver Printed Straight Kurta With Attached Cowl,W,133,25.19,"Mustard yellow, Silver and maroon printed straight kurta with sequinned detail, has a round neck, long sleeves, straight hem, and side slitsComes with an attached cowl"
10201227,Franco Leone Men Black Slip-On Sneakers,Franco Leone,396,79.9,"A pair of round-toe black slip-on sneakers, has regular styling, slip-on detailCanvas upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer"
10197467,CALFNERO Men Black Solid Two Fold Wallet,CALFNERO,509,55.4,"Black solid two fold wallet2 main compartments 8 card holders, 2 slip pockets"
10207393,W Women Green & Peach-Coloured Printed Maxi Dress,W,133,15.99,"Green and peach-coloured printed woven maxi dress, has a round neck, three-quarter sleeves, button closure, flared hem"
10201235,Franco Leone Men Black Leather Formal Derby,Franco Leone,396,83.8,"A pair of black round-toed formal derbyLeather upperCushioned footbedTextured TPR outsole, has a stacked heelWarranty: 3 months against manufacturing defect onlyWarranty provided by the brand owner / manufacturer"
10206887,W Women Green Quirky Print Layered A-Line Kurta,W,133,91.9,"Off-white and grey striped A-line kurta, has a round neck, sleeveless, flared hemGreen printed straight kurta, has a shirt collar, three-quarter sleeves, side slits and straight hem"
10206961,W Women Orange & Black Self-Striped Straight Kurta,W,133,67.9,"Orange and black self-striped straight kurta with embroidered detail, has a round neck, three-quarter sleeves, straight hem, side slits, button closure"
10197221,Kids Ville Boys White Nasa Printed Round Neck Half Sleeve T-shirt,Kids Ville,511,52.4,"White and Blue printed T-shirt, has a round neck, and short sleeves"
10202037,Louis Philippe Jeans Men Blue Tight Slim Fit Faded Casual Shirt,Louis Philippe Jeans,507,20.39,"Blue faded casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket"
10207057,W Women Beige & Grey Printed Straight Kurta,W,133,84.9,"Beige and Grey striped straight kurta with printed detail, has a mandarin collar with button closure, three-quarter sleeves, straight hem, and side slits"
10196265,CLAY CRAFT White Set of 4 Bowls,CLAY CRAFT,196,54.5,Set contains: 4 bowlsPattern: SolidFinish: GlossyMaterial: Ceramic
